RegionRank	Rank	Name	Rating
4343	8420	Locke	1504.326
4344	8423	Antonio	1504.287
4345	8425	Kyle	1504.282
4346	8426	noob	1504.275
4347	8428	Luqui	1504.262
4349	8431	Mogo	1504.186
4350	8432	Lance	1504.185
4351	8433	Brian	1504.17
4352	8434	Maggie	1504.165
4353	8438	Wind Up Bird	1504.121
4354	8439	V	1504.105
4355	8442	GJ	1504.07
4357	8444	 beelzebruno	1504.053
4358	8446	Thomas	1504.037
4359	8447	Matcha	1504.034
4360	8448	KJ	1504.029
4362	8450	weenie	1504.006
4364	8454	Lenie	1503.957
4366	8462	Zankou	1503.911
4368	8464	Dill	1503.879
4370	8468	Fabian	1503.819
4371	8470	Duke	1503.803
4373	8475	Darren	1503.72
4374	8478	Josh	1503.693
4375	8481	Mei	1503.663
4377	8486	Himeri	1503.635
4378	8488	Travis	1503.62
4379	8489	Tomm	1503.618
4380	8491	PhildusVGC	1503.6
4383	8494	MegahurtzVGC	1503.583
4384	8495	Mitch	1503.574
4386	8498	Garrett	1503.51
4387	8500	Mystwalker	1503.495
4388	8502	ranch	1503.485
4389	8504	Zach	1503.481
4390	8506	Robin	1503.447
4391	8507	Jack	1503.441
4392	8510	Beb3em	1503.409
4393	8513	A.J.	1503.367
4394	8515	SergZX	1503.359
4395	8517	mario	1503.345
4396	8519	Weeziboi	1503.317
4400	8524	Nick	1503.298
4401	8528	Gearuz	1503.265
4403	8531	Naranja	1503.213
4404	8532	Gavin	1503.203
4405	8533	Petunia	1503.184
4406	8535	Rick	1503.151
4408	8538	Lord Gottoms	1503.118
4409	8540	T.Woop4	1503.097
4410	8541	Ethox	1503.073
4411	8542	Robert	1503.067
4412	8544	Steve	1503.061
4413	8546	Tunis	1503.035
4414	8547	Light	1503.034
4415	8553	Yojimbo	1502.997
4416	8554	Yuuna	1502.992
4420	8560	Cainho	1502.934
4421	8561	Qaz	1502.907
4423	8563	Leo	1502.902
4425	8565	Gio	1502.827
4429	8573	PokeReplay	1502.776
4431	8579	Dudu	1502.743
4434	8585	VenomNinja00	1502.678
4435	8586	Patrick	1502.667
4436	8589	Gonzs	1502.642
4438	8593	Zaps√	1502.608
4439	8594	Corncake	1502.604
4440	8595	RyukX	1502.58
4442	8597	Charles	1502.577
4445	8605	Javi	1502.507
4447	8607	Dub	1502.501
4448	8607	Longuinha	1502.501
4451	8615	abran63	1502.436
4452	8619	Chico	1502.414
4454	8621	Anson	1502.384
4455	8622	Eric	1502.375
4456	8623	Cleffa	1502.368
4457	8623	Kira	1502.368
4460	8629	Curtis	1502.326
4461	8630	Geraint	1502.324
4462	8631	Davila	1502.314
4466	8638	Shaun	1502.276
4468	8641	James	1502.261
4469	8643	Justin	1502.245
4473	8651	Lyeon	1502.181
4474	8654	Cory	1502.155
4475	8657	Daniel	1502.123
4477	8662	Anima	1502.055
4478	8665	HeffNastyy	1502.043
4479	8666	CalTay	1502.014
4480	8667	Ashley	1501.998
4481	8668	Tyler	1501.991
4482	8669	Gaby	1501.99
4484	8672	βrαndΩn	1501.969
4486	8675	(>^_^)>(^_^)	1501.951
4488	8677	Dan Jr	1501.947
4493	8687	Fatboii	1501.825
4498	8694	Baronne	1501.713
4499	8695	Rayan	1501.712
4500	8698	Alyx	1501.676
4503	8703	Christian	1501.611
4505	8708	Muhammad	1501.586
4506	8709	Rostig	1501.584
4507	8710	Frey	1501.578
4509	8714	Sabi	1501.543
4510	8715	Joseph	1501.54
4511	8717	Joe	1501.53
4513	8721	Burge	1501.509
4514	8722	Dov	1501.497
4515	8723	Nick	1501.494
4517	8725	Timo	1501.473
4518	8730	Who	1501.429
4520	8732	Ariana	1501.417
4522	8734	Rai	1501.412
4523	8735	Dyl	1501.4
4524	8737	Kyle	1501.399
4525	8739	loke	1501.392
4526	8740	Mochipupusa	1501.39
4528	8744	Xenconic	1501.355
4529	8746	Ryan	1501.334
4533	8750	Charlie	1501.321
4534	8751	Tibbins07	1501.32
4535	8752	Silver392	1501.314
4537	8754	Gabriel	1501.302
4538	8755	Dan	1501.292
4546	8766	Cameron	1501.202
4547	8767	Milko	1501.201
4548	8768	Espy	1501.192
4549	8769	Tindall	1501.187
4550	8770	Gabriel	1501.162
4551	8771	ellie	1501.161
4553	8775	yomama	1501.094
4556	8780	Fr0nkk	1501.046
4558	8784	Craig	1501.021
4560	8786	BEACH	1501.019
4562	8791	Bonley	1500.949
4563	8792	Nuclear	1500.948
4564	8794	Asuya	1500.942
4565	8797	Reaper	1500.895
4566	8798	Harrison	1500.888
4568	8802	AK	1500.877
4569	8803	Dell	1500.87
4570	8813	footynbeers	1500.781
4571	8820	Albert	1500.734
4572	8821	Pixel	1500.724
4573	8822	Lynx	1500.715
4575	8825	Rng	1500.694
4577	8827	Diego	1500.684
4578	8828	Dres	1500.678
4579	8829	Synthec	1500.655
4580	8830	Wally	1500.653
4581	8831	Perineum	1500.65
4582	8832	Marlo	1500.649
4583	8835	JorgeCM	1500.638
4586	8838	AlessoMix	1500.608
4587	8839	Mikey	1500.586
4589	8841	Conix	1500.561
4590	8843	Hootie	1500.556
4591	8846	Mcreethan	1500.516
4592	8848	Nate	1500.506
4593	8849	Savage	1500.494
4594	8853	LordMorde	1500.474
4595	8857	Rafael	1500.439
4596	8858	Scarlet	1500.436
4598	8861	Richard	1500.408
4602	8866	Austin	1500.388
4605	8875	That Guy	1500.29
4606	8876	Lennard	1500.282
4607	8877	Para	1500.277
4609	8880	vitlugi	1500.254
4610	8882	bipp	1500.224
4612	8885	LPepe	1500.201
4614	8887	Gasp	1500.177
4618	8898	Zack	1500.086
4620	8900	Jorge	1500.067
4621	8902	Yonathan	1500.054
4622	8904	VickyBee	1500.046
4623	8905	Deku	1500.021
4626	8911	Farhan	1499.979
4627	8912	JoJo	1499.972
4629	8921	Necro	1499.9
4630	8922	Christo	1499.891
4631	8926	Salty	1499.858
4632	8927	Ben	1499.837
4635	8934	hawk	1499.808
4636	8935	Nixon	1499.795
4638	8941	Ami	1499.748
4639	8942	Chris	1499.726
4640	8943	Devin	1499.724
4641	8945	Tim	1499.71
4642	8946	Vermouth	1499.703
4643	8947	GOLD	1499.695
4644	8950	Synth	1499.674
4645	8953	Dylan	1499.671
4646	8954	Dan	1499.67
4647	8955	Ever	1499.662
4648	8957	Elizabeth	1499.654
4651	8960	Dallas	1499.64
4652	8962	Matt	1499.625
4653	8963	Jolyne	1499.607
4654	8964	Joseph	1499.603
4655	8966	CEO_OF_RNG	1499.591
4656	8969	Hugo	1499.581
4657	8971	Chris	1499.565
4658	8973	Manny	1499.542
4660	8976	Fenyl	1499.519
4661	8978	Eric	1499.505
4664	8981	Riggz	1499.484
4665	8983	Biscuit	1499.481
4666	8984	Nagi	1499.479
4667	8987	lanceVGC	1499.422
4668	8988	JRShowing	1499.421
4669	8989	Spark	1499.406
4671	8992	Bruce	1499.376
4672	8993	Luaz	1499.37
4673	8994	Samuel	1499.361
4675	8997	Nicholas	1499.341
4679	9003	Ploosh	1499.298
4680	9005	Ozzie	1499.279
4681	9006	Sasubi	1499.257
4685	9011	Tom	1499.17
4686	9014	gspm02	1499.149
4687	9016	Nyne	1499.134
4690	9025	Matthew	1499.087
4692	9029	Dion	1499.034
4693	9030	BloodNova	1499.029
4696	9039	Coco	1498.88
4697	9041	Chris	1498.856
4700	9045	Alex	1498.818
4703	9047	Richard	1498.808
4704	9049	Andres	1498.796
4705	9057	luke	1498.716
4706	9058	Quarter	1498.702
4707	9058	Sam	1498.702
4708	9060	Nicholai	1498.7
4709	9061	Moxie	1498.693
4710	9063	Masttery	1498.666
4711	9064	Trace	1498.658
4712	9065	Calvin	1498.636
4713	9067	lepytiVGC	1498.609
4718	9072	Mikey	1498.578
4720	9074	Mojo	1498.572
4721	9075	Crux	1498.571
4722	9076	man	1498.561
4723	9080	Vayu	1498.546
4724	9081	NickyD	1498.507
4725	9082	LUFFY	1498.504
4726	9083	Smurfz	1498.503
4727	9084	Ronnie	1498.499
4729	9087	Eugene	1498.468
4732	9093	Ten	1498.391
4735	9099	Chunkz	1498.37
4736	9100	Dos	1498.365
4738	9102	Kiclee	1498.336
4739	9103	Rafa	1498.329
4741	9105	Dubis	1498.303
4742	9106	Ted	1498.283
4744	9108	Derith96	1498.266
4745	9109	Noah	1498.26
4747	9114	Lujan	1498.209
4748	9115	Giminy	1498.196
4749	9117	Cody	1498.189
4751	9121	Ash	1498.13
4754	9124	Fish	1498.088
4756	9126	ACB	1498.045
4757	9128	Lance	1498.006
4758	9130	Arctic	1497.988
4764	9142	Canvis	1497.948
4765	9144	zsofi	1497.914
4770	9153	James	1497.798
4771	9155	Zero	1497.773
4772	9156	corbin	1497.737
4775	9160	ket	1497.68
4776	9161	Redguy	1497.67
4777	9164	Eric	1497.664
4778	9166	Cameron	1497.655
4780	9170	Jœsh	1497.611
4783	9174	Ronny	1497.587
4785	9178	Kimberly	1497.539
4786	9179	Sam	1497.519
4788	9181	Rho	1497.5
4789	9182	Jon	1497.492
4791	9185	Tommie	1497.457
4792	9186	Meaghan	1497.456
4797	9197	Guerra	1497.359
4800	9201	Juliana	1497.336
4801	9202	Papi	1497.33
4802	9203	G32	1497.316
4803	9205	Shadytigers	1497.292
4805	9209	Cid	1497.252
4806	9212	Fulgencio	1497.209
4807	9213	Ruby	1497.207
4808	9215	Grandon	1497.193
4811	9219	Hop Markus	1497.172
4812	9220	GDaddy	1497.169
4814	9223	Graeme	1497.147
4815	9225	shiloh	1497.123
4817	9228	Frank	1497.103
4819	9229	AzazeL	1497.095
4820	9235	DAVID	1497.034
4821	9239	MrResilient	1496.97
4822	9240	Rez	1496.953
4824	9243	Brock	1496.92
4827	9249	Hannah	1496.888
4828	9250	Tara	1496.859
4830	9253	Comedier	1496.829
4831	9254	Yuki	1496.822
4832	9255	Nefia	1496.816
4833	9256	EliasheTrout	1496.811
4834	9257	FIL	1496.805
4835	9258	casey	1496.762
4837	9261	AJDOOM	1496.742
4838	9262	Mike	1496.7
4839	9264	nnayeon	1496.643
4840	9266	Jose	1496.633
4841	9267	Dyne	1496.632
4842	9270	Arlin	1496.582
4844	9272	Jake	1496.575
4845	9273	CzaR	1496.569
4846	9276	Shīrona	1496.5
4848	9279	JamStu	1496.471
4851	9284	Pig	1496.408
4854	9290	Zach	1496.354
4855	9291	Andre	1496.346
4856	9292	Keito	1496.315
4858	9296	Andy	1496.277
4859	9298	Oliwier	1496.262
4862	9302	Harry	1496.225
4863	9303	Ziggy	1496.199
4866	9309	Gradmead	1496.092
4869	9312	Vixen	1496.062
4871	9315	Noelle	1496.054
4872	9317	Colby	1496.041
4873	9317	KJ	1496.041
4874	9319	Arisu	1496.035
4875	9320	Ty	1496.028
4876	9326	Sapphire	1495.928
4879	9330	Mason	1495.908
4880	9331	Marz	1495.892
4882	9333	Kevin	1495.872
4884	9335	Ryan	1495.859
4886	9338	Brady	1495.798
4888	9343	Daniel	1495.729
4893	9351	Zektral	1495.665
4894	9354	Pepsi	1495.641
4895	9355	Soel	1495.633
4896	9358	Justine	1495.619
4897	9360	Jeiku	1495.563
4900	9364	Jake	1495.507
4902	9367	Reynoso	1495.469
4904	9372	Davis	1495.41
4905	9373	Evan	1495.386
4907	9376	Kotoha	1495.373
4908	9377	Baukey	1495.371
4909	9379	Brandon	1495.345
4911	9383	Mark	1495.321
4914	9389	iCalledUrMom	1495.254
4915	9390	N	1495.243
4916	9391	Luke	1495.239
4917	9392	Gotti	1495.222
4918	9393	Felix	1495.213
4921	9399	Tom	1495.178
4922	9402	Goodramer	1495.176
4923	9403	Hogan	1495.157
4925	9405	Brian	1495.127
4929	9409	Karox	1495.107
4930	9410	Travis	1495.102
4931	9411	Hero	1495.056
4932	9411	Potato	1495.056
4934	9416	BigSteveVGC	1495.011
4935	9417	Pieter	1494.987
4936	9423	Reece	1494.95
4937	9424	Matty	1494.943
4940	9428	Aioris	1494.827
4941	9429	Kojo	1494.813
4943	9432	Sadcum	1494.767
4945	9436	Marv	1494.735
4946	9439	Rutsukiko	1494.618
4947	9444	Kiri	1494.519
4948	9450	SopC	1494.446
4949	9451	Chester	1494.441
4950	9453	Low	1494.426
4952	9460	Hail	1494.376
4954	9468	Sorhana	1494.298
4955	9469	Mott	1494.287
4956	9472	Miggy	1494.277
4957	9473	William	1494.275
4959	9479	Adam	1494.225
4960	9487	Pajmon	1494.151
4961	9488	Acapis	1494.124
4962	9489	Will	1494.099
4963	9491	Moncky	1494.066
4964	9492	Silver	1494.054
4966	9494	GameDehne	1494.041
4967	9495	Evan	1494.027
4969	9497	Pinkie	1494.012
4970	9500	ZAMORA	1493.999
4972	9506	Mason	1493.884
4973	9507	grassyotter	1493.841
4976	9512	Alejo	1493.799
4978	9514	Jack	1493.741
4979	9516	Yalexis	1493.724
4980	9519	Maguire	1493.701
4981	9520	Xoaia	1493.684
4982	9521	Norin	1493.665
4985	9526	MrSmelly	1493.596
4987	9530	KiraVGC	1493.579
4988	9531	Nik	1493.572
4991	9536	òwó	1493.539
4992	9538	Alex	1493.515
4996	9542	Star	1493.401
4997	9544	Evan	1493.389
4998	9545	Necrozma	1493.378
5001	9550	Zvirus	1493.279
5002	9552	Adam	1493.246
5003	9553	NYXIIE	1493.243
5004	9557	Deer	1493.19
5006	9564	Scarlet23	1493.093
5007	9565	Raggae	1493.089
5010	9572	Jarne	1492.995
5011	9574	Soduh	1492.975
5012	9575	Naoki	1492.943
5013	9576	Soul	1492.936
5015	9578	Flint	1492.929
5016	9581	Kim	1492.92
5017	9582	CLEMENTINE♪♪	1492.916
5018	9584	Nicky Tony	1492.907
5019	9585	Conor	1492.902
5020	9586	Duder	1492.894
5021	9589	Hank	1492.87
5024	9593	Michael	1492.794
5027	9599	Max	1492.703
5029	9602	jhonasu	1492.673
5030	9606	gustavo01gk	1492.644
5031	9607	Reema	1492.637
5034	9613	Evan	1492.561
5035	9615	Alex	1492.535
5037	9617	Tiki	1492.508
5038	9620	Patrick \/	1492.485
5040	9626	Ksenia	1492.415
5043	9629	Villela	1492.36
5044	9631	TR65ZY	1492.294
5046	9634	Rohan	1492.27
5048	9638	fuzzy	1492.223
5049	9639	Zachary	1492.205
5050	9640	Joe D. Fenix	1492.194
5052	9642	Kat	1492.184
5053	9644	Josh	1492.183
5054	9646	Yakuza	1492.172
5055	9647	Mika	1492.147
5056	9650	NJSR OGIE	1492.116
5058	9653	Albert	1492.097
5062	9658	Marco Filho	1492.061
5064	9660	Akbar	1492.024
5065	9661	MT	1492.014
5066	9662	Azola	1492.013
5068	9667	Eddy	1491.921
5069	9670	Ali	1491.87
5070	9671	DenMi'kson	1491.857
5071	9672	BerCh1n	1491.845
5072	9673	Ben	1491.842
5073	9682	RodrigoJ	1491.723
5074	9684	Jojo	1491.705
5075	9685	CapitalNRJ	1491.684
5076	9687	Racka	1491.682
5078	9688	Yuko	1491.674
5079	9691	Beunhaas	1491.666
5081	9695	Zach	1491.639
5083	9697	Dimi369	1491.627
5084	9698	Logan	1491.624
5086	9702	Po	1491.599
5089	9708	Ru	1491.512
5093	9716	Frank	1491.346
5094	9717	Willow	1491.328
5096	9722	Zack	1491.3
5098	9728	Sophie	1491.231
5099	9730	Moonvane	1491.2
5102	9736	★Afiari★	1491.042
5103	9739	fern	1491.033
5104	9742	Gabriela	1491.023
5105	9744	Jesse	1490.995
5108	9748	Cale	1490.944
5109	9749	BB	1490.943
5110	9750	Zach	1490.937
5112	9754	urocks247	1490.924
5113	9755	Antonia	1490.91
5114	9759	Lulu	1490.864
5118	9769	Red	1490.752
5119	9770	Tyler	1490.738
5121	9774	Mark	1490.704
5122	9775	Bradon	1490.683
5123	9776	Aj	1490.679
5125	9778	Seb	1490.653
5126	9781	Goose	1490.645
5127	9784	DuhPanda	1490.556
5129	9787	Topper	1490.501
5130	9788	Lucia	1490.498
5131	9789	Lumind	1490.486
5132	9792	RefleX	1490.461
5134	9802	Alex	1490.34
5135	9803	Zaq	1490.337
5136	9805	Wulf	1490.334
5137	9807	Fearless	1490.327
5138	9811	Karen	1490.275
5139	9815	Madison	1490.267
5140	9816	Huck	1490.257
5141	9817	Unwrite	1490.252
5142	9818	Red	1490.249
5143	9820	kazui	1490.243
5145	9822	Jamal	1490.224
5147	9828	George	1490.17
5149	9830	Masto	1490.151
5150	9831	Matt	1490.137
5152	9838	Kyle	1490.092
5155	9846	Fernando	1490.037
5156	9850	Dr woods	1490.012
5158	9853	George	1489.997
5159	9856	Momo	1489.989
5160	9858	kiranear	1489.967
5161	9859	Joseito	1489.954
5162	9860	Kala	1489.926
5163	9861	Cory	1489.922
5166	9869	MegaMachado	1489.853
5167	9872	The Gary	1489.838
5169	9874	Shinobu	1489.83
5170	9877	Jakey	1489.806
5171	9878	Master Joe	1489.801
5174	9881	AC Star	1489.745
5175	9883	Jk	1489.725
5176	9884	Micah	1489.72
5177	9885	Gus	1489.714
5178	9889	Seb	1489.638
5179	9890	Jannis	1489.631
5180	9891	Jepp	1489.629
5183	9894	Gazoney	1489.593
5184	9895	Ankari	1489.589
5185	9897	ash	1489.587
5186	9898	Nap	1489.583
5187	9899	Gray	1489.568
5188	9900	Triple	1489.563
5191	9905	RYNE	1489.529
5193	9908	Jack	1489.519
5194	9909	Catsey	1489.516
5195	9911	Trey	1489.51
5196	9912	Zaphran	1489.508
5197	9914	Kevin	1489.491
5198	9915	Draco	1489.488
5201	9921	Ash	1489.438
5203	9923	TTViciousvgc	1489.436
5204	9924	Dave	1489.434
5205	9925	ghoul	1489.432
5208	9931	Joey	1489.327
5209	9932	Randal	1489.302
5212	9936	colby	1489.275
5214	9940	Grovy Sparky	1489.247
5217	9944	Lilli	1489.233
5219	9948	Miguel	1489.204
5220	9949	Piggiee	1489.191
5223	9955	Chex Mix	1489.156
5224	9956	Daniel	1489.135
5225	9957	Auguinhas	1489.13
5226	9959	adumb	1489.115
5230	9967	Phoenix	1489.075
5231	9969	Anthony	1489.06
5232	9971	Milk	1489.039
5235	9974	Bitin	1489.014
5236	9976	CJ	1489.001
5237	9977	Star	1488.97
5238	9978	Alan	1488.968
5239	9982	Andrew	1488.895
5240	9983	Fugusashi	1488.889
5241	9985	Jordan	1488.867
5243	9991	Alex	1488.811
5247	9998	Xazza	1488.772
5249	10001	Woods	1488.732
5250	10003	Kingz	1488.715
5252	10005	ype	1488.701
5253	10006	Osarys	1488.699
5254	10007	bluestar	1488.698
5256	10008	Kaya	1488.695
5257	10010	Stephen	1488.693
5258	10011	WuTangJuan	1488.688
5259	10012	Jimmy	1488.682
5261	10015	Yozora	1488.656
5262	10016	north	1488.654
5264	10020	Austin	1488.636
5265	10021	Weeps	1488.633
5266	10023	Aloy	1488.623
5267	10024	Andrew	1488.598
5270	10029	Phukushu	1488.57
5271	10030	cheeky326	1488.564
5273	10036	Red	1488.534
5275	10041	P.Killa	1488.526
5276	10043	footynbeers	1488.507
5278	10046	Craig	1488.474
5280	10050	Photon Jet	1488.458
5281	10052	AIDAN	1488.434
5284	10058	Sam	1488.357
5285	10061	Nyatasha	1488.35
5286	10063	gumdrop	1488.34
5289	10068	DJay	1488.303
5291	10070	Cameron	1488.283
5295	10081	Rob	1488.23
5297	10085	Kenn	1488.208
5299	10087	Carpenter	1488.198
5300	10090	Jackimus	1488.167
5302	10094	Emurinn	1488.12
5305	10097	Mendelévio	1488.095
5306	10098	Ace	1488.083
5307	10099	Goopy	1488.08
5310	10107	Phaguette	1488.041
5311	10108	Rell	1488.033
5312	10108	Thiago	1488.033
5313	10110	Banndittaa	1488.032
5314	10112	Rayko	1488.027
5315	10113	Dom	1488.012
5316	10115	Lincoln	1487.993
5317	10117	King	1487.948
5318	10119	Tsukuyomi	1487.934
5319	10120	Scarlet24	1487.932
5320	10124	Faulkner	1487.885
5323	10127	SJ	1487.874
5324	10128	Sybille	1487.873
5325	10130	LeonXDaGoat	1487.852
5326	10131	Stephen	1487.851
5328	10137	Grey	1487.806
5330	10142	PremeO	1487.792
5334	10149	ONXLAUGHT	1487.745
5335	10150	JJ	1487.727
5338	10154	Robert	1487.706
5340	10156	Daleywooh	1487.698
5341	10156	ghost11230	1487.698
5344	10162	Sieghart	1487.664
5346	10168	Cat	1487.587
5347	10170	seaan	1487.582
5348	10171	Sergio	1487.573
5350	10174	Jakwon	1487.56
5351	10175	Alex	1487.552
5352	10177	KSun	1487.549
5354	10183	Mr.Aa	1487.539
5356	10192	Chance	1487.502
5357	10192	Meemo	1487.502
5358	10194	Kevin	1487.499
5361	10197	Brutez	1487.478
5362	10199	Jerm	1487.474
5363	10200	Ben	1487.456
5364	10201	Shiznito	1487.45
5365	10202	Joe	1487.449
5369	10210	Ivan	1487.409
5370	10214	Guilhoes	1487.39
5372	10217	Swelly	1487.372
5375	10221	Gon	1487.359
5378	10226	Christian	1487.313
5379	10231	Aaron	1487.282
5384	10237	Dan	1487.256
5386	10240	Ronin	1487.225
5387	10242	Colton	1487.212
5390	10249	Abhi	1487.158
5392	10251	Moondoggie	1487.151
5396	10256	Limo	1487.134
5397	10257	browe	1487.131
5399	10261	Daddy	1487.1
5401	10263	Envy	1487.09
5402	10267	Shemaar	1487.072
5403	10270	Le congolais	1487.053
5405	10275	Autumn	1487.022
5407	10282	LUKALAURITS$	1486.988
5409	10288	Justin	1486.947
5410	10288	Nick	1486.947
5413	10292	Falcon	1486.926
5414	10293	Joshua	1486.922
5417	10296	NettQueen	1486.915
5420	10299	Sheepy	1486.907
5421	10300	Rodjilius	1486.903
5424	10307	Trystan	1486.855
5425	10310	Brn Salmon	1486.833
5428	10315	Blake	1486.822
5429	10316	Anthony	1486.82
5430	10319	roberto	1486.811
5432	10322	xenfruit	1486.799
5433	10323	VeGa	1486.794
5434	10324	Jon	1486.792
5436	10326	Rhado	1486.787
5437	10327	Ben	1486.78
5438	10328	Annia	1486.77
5440	10331	Isabella	1486.763
5441	10332	Demonia	1486.758
5442	10333	Koke	1486.755
5443	10335	Kardeas	1486.743
5444	10337	Adonay	1486.728
5445	10342	Aron	1486.703
5446	10343	Ebizu	1486.696
5449	10346	Leonard	1486.67
5451	10352	Splash	1486.642
5452	10354	Kasumi	1486.638
5453	10356	Bot	1486.62
5456	10360	PAnDa	1486.598
5457	10361	Kuro	1486.594
5458	10363	Kian	1486.564
5462	10367	Kellyn	1486.536
5467	10377	Jacob	1486.489
5468	10379	Ricky	1486.477
5469	10380	Marco	1486.475
5470	10382	Beetle	1486.459
5472	10384	Mya	1486.442
5473	10386	Lyone	1486.435
5475	10389	Chillinak	1486.432
5476	10390	Blair	1486.427
5477	10391	flo	1486.425
5479	10393	Victoria	1486.414
5480	10394	Ibrahim	1486.412
5481	10396	Fernando	1486.397
5482	10397	PETER	1486.366
5483	10400	Nikos	1486.336
5484	10401	Boston	1486.323
5486	10404	Austin	1486.309
5489	10408	Vini	1486.303
5490	10410	Aelus	1486.299
5491	10413	Smoggy	1486.283
5492	10414	LIBY96	1486.28
5494	10417	Philly	1486.27
5495	10419	Mitch	1486.257
5498	10432	Nontas	1486.188
5502	10439	Trinity	1486.141
5508	10449	wavy	1486.06
5509	10450	Aniothable	1486.056
5510	10451	♥ Vampetit ♥	1486.053
5511	10453	Gary Oak	1486.037
5512	10456	Melodic	1486.018
5513	10459	Nooby	1486.004
5515	10460	Nerass	1486.0
5517	10465	Andrew	1485.984
5519	10469	Tanner	1485.968
5520	10471	Ash93	1485.965
5522	10474	Glitch	1485.944
5523	10477	Parabola	1485.919
5525	10482	Erick	1485.905
5526	10483	Ramona	1485.899
5527	10484	jayden	1485.895
5530	10490	Gardiant	1485.865
5531	10493	Digi	1485.851
5532	10494	Maxwell	1485.845
5533	10495	JohnnyHax	1485.841
5534	10497	Pedro Ángel	1485.829
5535	10501	Adrian	1485.811
5536	10504	Panduh	1485.793
5537	10505	Aaron	1485.791
5539	10509	Gold	1485.766
5541	10516	Glitch	1485.755
5542	10517	TTV®oьэяTDe★	1485.751
5544	10519	Tony	1485.742
5545	10522	Akari	1485.728
5546	10524	Melody	1485.721
5547	10525	Rosalina	1485.709
5548	10527	Michael	1485.698
5549	10530	plaza	1485.68
5550	10531	TrickSage	1485.674
5553	10542	ArizonaJake	1485.617
5557	10549	pharaoh	1485.554
5558	10550	sandcrab	1485.55
5562	10555	Ran	1485.536
5563	10557	Mar	1485.532
5565	10561	♡Arianna♡	1485.497
5566	10562	jimmylongojr	1485.491
5567	10563	Dignan	1485.49
5568	10564	Heart	1485.484
5570	10567	John Ketchum	1485.476
5571	10569	LAG	1485.454
5573	10572	Ren	1485.422
5575	10577	K-Dawg	1485.379
5576	10578	Nielssie	1485.374
5579	10586	Joe	1485.33
5580	10586	Justin	1485.33
5582	10594	Asuka	1485.279
5583	10595	Copo	1485.277
5585	10598	Ethan	1485.263
5587	10600	lg	1485.255
5588	10602	Nathan	1485.25
5589	10603	wes	1485.245
5590	10604	Anna	1485.241
5591	10605	Craunch	1485.23
5592	10606	Casey	1485.225
5594	10607	Alina	1485.219
5597	10613	David	1485.19
5598	10616	Von	1485.172
5601	10622	Orka	1485.156
5602	10623	Ramza	1485.155
5603	10624	Brandon	1485.141
5606	10629	Asbeel	1485.117
5608	10634	Koko	1485.087
5611	10637	Davi	1485.072
5612	10637	Paella	1485.072
5614	10640	helix	1485.065
5615	10642	Benny	1485.057
5616	10644	Droide	1485.051
5617	10647	Gatorr	1485.038
5619	10650	Shavoo	1485.019
5620	10651	Mariam	1485.017
5621	10652	Sparza	1485.014
5623	10655	Shinguy	1484.997
5624	10656	Matthew	1484.987
5625	10657	Hermann	1484.985
5627	10660	Stephen	1484.972
5628	10662	Sky	1484.971
5629	10666	Gmoney	1484.937
5631	10671	NCSB	1484.912
5633	10674	BigShadow	1484.9
5635	10676	LongDTyrone	1484.895
5636	10676	Te Fly	1484.895
5637	10678	Benton	1484.889
5638	10678	Relativity	1484.889
5639	10684	Madeline	1484.875
5641	10687	DaffyDad	1484.853
5642	10688	JayEnd	1484.847
5643	10688	Shizune	1484.847
5644	10691	Sahil	1484.842
5646	10694	Le6	1484.8
5647	10695	Nelson	1484.79
5648	10696	Churumelo	1484.784
5651	10704	Qu1ckBaller	1484.747
5652	10706	Scuba	1484.73
5653	10707	Tony	1484.721
5654	10708	Joshua	1484.711
5655	10712	John	1484.681
5656	10716	ethan	1484.665
5658	10727	Stinger	1484.62
5659	10729	Julian	1484.605
5660	10733	mateordgz	1484.596
5661	10735	Conner	1484.583
5662	10736	Coux	1484.574
5663	10737	Jose	1484.57
5664	10738	Avanelle	1484.565
5666	10742	Sabino	1484.551
5669	10748	Krusnik	1484.525
5670	10750	(Empty)	1484.513
5676	10757	Garland	1484.444
5678	10761	Erick	1484.439
5680	10765	Lana-Chan	1484.41
5682	10767	Dimdam	1484.405
5683	10768	Adriaantje	1484.402
5685	10772	0riginal	1484.371
5686	10773	Callum	1484.37
5688	10774	Stamford	1484.363
5689	10776	Helms	1484.359
5690	10778	SgtClips	1484.352
5691	10781	CJ	1484.335
5692	10782	Saucey	1484.334
5693	10784	Himawari	1484.325
5694	10786	mr julio	1484.317
5695	10787	Emmitt	1484.312
5696	10788	SierraDawn	1484.306
5697	10788	Anthony	1484.306
5700	10795	Jesikka	1484.287
5701	10796	Evakami	1484.273
5702	10797	mocha	1484.267
5704	10800	Josh	1484.242
5705	10801	Hiboc	1484.237
5706	10803	Matthew	1484.22
5707	10804	Liam	1484.219
5709	10806	Scooter	1484.212
5711	10809	Francis	1484.193
5712	10811	Matthew	1484.178
5713	10812	Jehanne	1484.175
